"","collection_id","sample_id","old_sample_id","photo_id_no","skeletal_sample","pub_author","pub_year","collection_period_from","collection_period_to","collection_date","extract_date","extract_method","collected_by","host_group","host_order","host_family","host_genus","host_species","host_id_date","host_id_by","host_id_method","host_id_changed_from_publication","host_id_changed_from","host_morphotype","corallite_size_mm","colony_sex","ocean","country","region","subregion","area","location","site","shelf_position","latitude","longitude","reef_type","avg_depth","depth_min","depth_max","sym_genus_1","sym_genus_2","sym_genus_3","sym_type_1","sym_type_2","sym_type_3","sym_type_id_year","sym_type_author","sym_type_changed_from","comment_field_coral_id","comment_symbiont_profile","comment_sample_processing"
"59","AU18","AU18_0059",NA,"NS59",NA,"Sampayo","unpublished",2018,2018,2018-09-11,NA,NA,"Dalton","hard_coral","Scleractinia","Mussidae","Acanthastrea","Acanthastrea_echinata",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","N_Solitary_Island","Anemone_Bay","outer",-29.923526,153.38793,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA
"60","AU18","AU18_0060",NA,"NS60",NA,"Sampayo","unpublished",2018,2018,2018-09-11,NA,NA,"Dalton","hard_coral","Scleractinia","Merulinidae","Cyphastrea","Cyphastrea_serailia",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","N_Solitary_Island","Anemone_Bay","outer",-29.923526,153.38793,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"brown",NA,NA
"61","AU18","AU18_0061",NA,"Split61",NA,"Sampayo","unpublished",2018,2018,2018-09-10,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Poritidae","Porites","Porites_heronensis",NA,NA,NA,NA,NA,"heronensis_morph1",NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Turtle_Cove",NA,-30.24195,153.181583,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"brown",NA,NA
"62","AU18","AU18_0062",NA,"Split62",NA,"Sampayo","unpublished",2018,2018,2018-09-10,2022-11-01,"Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Turtle_Cove",NA,-30.24195,153.181583,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","AU18","AU18_0063",NA,"Split63",NA,"Sampayo","unpublished",2018,2018,2018-09-10,2022-11-01,"Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Turtle_Cove",NA,-30.24195,153.181583,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","AU18","AU18_0064",NA,"Split64",NA,"Sampayo","unpublished",2018,2018,2018-09-10,2022-11-01,"Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Turtle_Cove",NA,-30.24195,153.181583,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","AU18","AU18_0065",NA,"Split65",NA,"Sampayo","unpublished",2018,2018,2018-09-10,2022-11-01,"Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Turtle_Cove",NA,-30.24195,153.181583,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","AU18","AU18_0066",NA,"Split66",NA,"Sampayo","unpublished",2018,2018,2018-09-10,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Poritidae","Porites","Porites_heronensis",NA,NA,NA,NA,NA,"heronensis_morph1",NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Turtle_Cove",NA,-30.24195,153.181583,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"brown",NA,NA
"67","AU18","AU18_0067",NA,"Split67",NA,"Sampayo","unpublished",2018,2018,2018-09-10,2022-11-01,"Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Turtle_Cove",NA,-30.24195,153.181583,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","AU18","AU18_0068",NA,"Split68",NA,"Sampayo","unpublished",2018,2018,2018-09-10,2022-11-01,"Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Turtle_Cove",NA,-30.24195,153.181583,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","AU18","AU18_0069",NA,"Split69",NA,"Sampayo","unpublished",2018,2018,2018-09-10,2022-11-01,"Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_radicalis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Turtle_Cove",NA,-30.24195,153.181583,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","AU18","AU18_0070",NA,"Split70",NA,"Sampayo","unpublished",2018,2018,2018-09-10,2022-11-01,"Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Turtle_Cove",NA,-30.24195,153.181583,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","AU18","AU18_0071",NA,"Split71",NA,"Sampayo","unpublished",2018,2018,2018-09-10,2022-11-01,"Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_radicalis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Turtle_Cove",NA,-30.24195,153.181583,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","AU18","AU18_0072",NA,"Split72",NA,"Sampayo","unpublished",2018,2018,2018-09-10,2022-11-01,"Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Turtle_Cove",NA,-30.24195,153.181583,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","AU18","AU18_0073",NA,"Split73",NA,"Sampayo","unpublished",2018,2018,2018-09-10,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Stylophora","Stylophora_pistillata",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Pomfrey_Point",NA,-30.2384,153.17961,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","AU18","AU18_0074",NA,"Split74",NA,"Sampayo","unpublished",2018,2018,2018-09-10,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Stylophora","Stylophora_pistillata",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Pomfrey_Point",NA,-30.2384,153.17961,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","AU18","AU18_0075",NA,"Split75",NA,"Sampayo","unpublished",2018,2018,2018-09-10,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora_damicornis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Pomfrey_Point",NA,-30.2384,153.17961,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","AU18","AU18_0076",NA,"NS76",NA,"Sampayo","unpublished",2018,2018,2018-09-11,NA,NA,"Dalton","hard_coral","Scleractinia","Merulinidae","Massive","sp1",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","N_Solitary_Island","Anemone_Bay","outer",-29.923526,153.38793,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green-brown",NA,NA
"77","AU18","AU18_0077",NA,"Split77",NA,"Sampayo","unpublished",2018,2018,2018-09-10,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Stylophora","Stylophora_pistillata",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Pomfrey_Point",NA,-30.2384,153.17961,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","AU18","AU18_0078",NA,"Split78",NA,"Sampayo","unpublished",2018,2018,2018-09-10,2022-11-01,"Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_radicalis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Pomfrey_Point",NA,-30.2384,153.17961,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","AU18","AU18_0079",NA,"Split79",NA,"Sampayo","unpublished",2018,2018,2018-09-10,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Poritidae","Porites","Porites_heronensis",NA,NA,NA,NA,NA,"heronensis_morph1",NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Pomfrey_Point",NA,-30.2384,153.17961,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"brown",NA,NA
"80","AU18","AU18_0080",NA,"Split80",NA,"Sampayo","unpublished",2018,2018,2018-09-10,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora_damicornis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Pomfrey_Point",NA,-30.2384,153.17961,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","AU18","AU18_0081",NA,"Split81",NA,"Sampayo","unpublished",2018,2018,2018-09-10,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora_aliceae",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Pomfrey_Point",NA,-30.2384,153.17961,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","AU18","AU18_0082",NA,"Split82",NA,"Sampayo","unpublished",2018,2018,2018-09-10,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora_aliceae",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Pomfrey_Point",NA,-30.2384,153.17961,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","AU18","AU18_0083",NA,"Split83",NA,"Sampayo","unpublished",2018,2018,2018-09-10,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora_aliceae",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Pomfrey_Point",NA,-30.2384,153.17961,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","AU18","AU18_0084",NA,"Split84",NA,"Sampayo","unpublished",2018,2018,2018-09-10,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora_damicornis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Pomfrey_Point",NA,-30.2384,153.17961,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","AU18","AU18_0085",NA,"Split85",NA,"Sampayo","unpublished",2018,2018,2018-09-10,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora_damicornis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Pomfrey_Point",NA,-30.2384,153.17961,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","AU18","AU18_0086",NA,"Split86",NA,"Sampayo","unpublished",2018,2018,2018-09-10,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora_aliceae",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Pomfrey_Point",NA,-30.2384,153.17961,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","AU18","AU18_0087",NA,"Split87",NA,"Sampayo","unpublished",2018,2018,2018-09-10,2022-11-01,"Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Pomfrey_Point",NA,-30.2384,153.17961,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","AU18","AU18_0088",NA,"NS88",NA,"Sampayo","unpublished",2018,2018,2018-09-11,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora_damicornis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","N_Solitary_Island","Anemone_Bay","outer",-29.923526,153.38793,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHECK PHOTO",NA,NA
"89","AU18","AU18_0089",NA,"NS89",NA,"Sampayo","unpublished",2018,2018,2018-09-11,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Stylophora","Stylophora_pistillata",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","N_Solitary_Island","Anemone_Bay","outer",-29.923526,153.38793,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHECK PHOTO",NA,NA
"90","AU18","AU18_0090",NA,"NS90",NA,"Sampayo","unpublished",2018,2018,2018-09-11,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora_damicornis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","N_Solitary_Island","Anemone_Bay","outer",-29.923526,153.38793,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHECK PHOTO",NA,NA
"91","AU18","AU18_0091",NA,"NS91",NA,"Sampayo","unpublished",2018,2018,2018-09-11,NA,NA,"Dalton","hard_coral","Scleractinia","Merulinidae","Paragoniastrea","Paragoniastrea_australensis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","N_Solitary_Island","Anemone_Bay","outer",-29.923526,153.38793,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grey",NA,NA
"92","AU18","AU18_0092",NA,"NS92",NA,"Sampayo","unpublished",2018,2018,2018-09-11,NA,NA,"Dalton","hard_coral","Scleractinia","Mussidae","Acanthastrea","Acanthastrea_echinata",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","N_Solitary_Island","Anemone_Bay","outer",-29.923526,153.38793,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA
"93","AU18","AU18_0093",NA,"NS93",NA,"Sampayo","unpublished",2018,2018,2018-09-11,NA,NA,"Dalton","hard_coral","Scleractinia","Mussidae","Acanthastrea","Acanthastrea_echinata",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","N_Solitary_Island","Anemone_Bay","outer",-29.923526,153.38793,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA
"94","AU18","AU18_0094",NA,"NS94",NA,"Sampayo","unpublished",2018,2018,2018-09-11,NA,NA,"Dalton","hard_coral","Scleractinia","Faviidae","Astrea","Astrea_curta",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","N_Solitary_Island","Anemone_Bay","outer",-29.923526,153.38793,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dark brown",NA,NA
"95","AU18","AU18_0095",NA,"NS95",NA,"Sampayo","unpublished",2018,2018,2018-09-11,NA,NA,"Dalton","hard_coral","Scleractinia","Merulinidae","Cyphastrea","Cyphastrea_serailia",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","N_Solitary_Island","Anemone_Bay","outer",-29.923526,153.38793,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"brown",NA,NA
"96","AU18","AU18_0096",NA,"NS96",NA,"Sampayo","unpublished",2018,2018,2018-09-11,NA,NA,"Dalton","hard_coral","Scleractinia","Merulinidae","Paragoniastrea","Paragoniastrea_australensis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","N_Solitary_Island","Anemone_Bay","outer",-29.923526,153.38793,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grey",NA,NA
"97","AU18","AU18_0097",NA,"NS97",NA,"Sampayo","unpublished",2018,2018,2018-09-11,NA,NA,"Dalton","hard_coral","Scleractinia","Faviidae","Astrea","Astrea_curta",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","N_Solitary_Island","Anemone_Bay","outer",-29.923526,153.38793,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dark brown",NA,NA
"98","AU18","AU18_0098",NA,"NS98",NA,"Sampayo","unpublished",2018,2018,2018-09-11,NA,NA,"Dalton","hard_coral","Scleractinia","Mussidae","Acanthastrea","Acanthastrea_echinata",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","N_Solitary_Island","Anemone_Bay","outer",-29.923526,153.38793,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA
"99","AU18","AU18_0099",NA,"NS99",NA,"Sampayo","unpublished",2018,2018,2018-09-11,NA,NA,"Dalton","hard_coral","Scleractinia","Faviidae","Astrea","Astrea_curta",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","N_Solitary_Island","Anemone_Bay","outer",-29.923526,153.38793,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dark brown",NA,NA
"100","AU18","AU18_0100",NA,"NS100",NA,"Sampayo","unpublished",2018,2018,2018-09-11,2022-11-01,"Wizard/spin.col.cl.2024","Dalton","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","N_Solitary_Island","Anemone_Bay","outer",-29.923526,153.38793,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","AU18","AU18_0101",NA,"NS101",NA,"Sampayo","unpublished",2018,2018,2018-09-11,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora_damicornis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","N_Solitary_Island","Anemone_Bay","outer",-29.923526,153.38793,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHECK PHOTO",NA,NA
"102","AU18","AU18_0102",NA,"NS102",NA,"Sampayo","unpublished",2018,2018,2018-09-11,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora_damicornis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","N_Solitary_Island","Anemone_Bay","outer",-29.923526,153.38793,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHECK PHOTO",NA,NA
"103","AU18","AU18_0103",NA,"NS103",NA,"Sampayo","unpublished",2018,2018,2018-09-11,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Stylophora","Stylophora_pistillata",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","N_Solitary_Island","Anemone_Bay","outer",-29.923526,153.38793,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHECK PHOTO",NA,NA
"104","AU18","AU18_0104",NA,"NS104",NA,"Sampayo","unpublished",2018,2018,2018-09-11,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora_aliceae",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","N_Solitary_Island","Anemone_Bay","outer",-29.923526,153.38793,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHECK PHOTO",NA,NA
"105","AU18","AU18_0105",NA,"NS105",NA,"Sampayo","unpublished",2018,2018,2018-09-11,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Poritidae","Porites","Porites_heronensis",NA,NA,NA,NA,NA,"heronensis_morph1",NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","N_Solitary_Island","Anemone_Bay","outer",-29.923526,153.38793,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"brown",NA,NA
"106","AU18","AU18_0106",NA,"NS106",NA,"Sampayo","unpublished",2018,2018,2018-09-11,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora_aliceae",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","N_Solitary_Island","Anemone_Bay","outer",-29.923526,153.38793,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHECK PHOTO",NA,NA
"107","AU18","AU18_0107",NA,"NS107",NA,"Sampayo","unpublished",2018,2018,2018-09-11,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora_aliceae",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","N_Solitary_Island","Anemone_Bay","outer",-29.923526,153.38793,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHECK PHOTO",NA,NA
"108","AU18","AU18_0108",NA,"NS108",NA,"Sampayo","unpublished",2018,2018,2018-09-11,2022-11-01,"Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","N_Solitary_Island","Anemone_Bay","outer",-29.923526,153.38793,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","AU18","AU18_0109",NA,"NS109",NA,"Sampayo","unpublished",2018,2018,2018-09-11,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora_aliceae",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","N_Solitary_Island","Anemone_Bay","outer",-29.923526,153.38793,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHECK PHOTO",NA,NA
"110","AU18","AU18_0110",NA,"NS110",NA,"Sampayo","unpublished",2018,2018,2018-09-11,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Poritidae","Porites","Porites_heronensis",NA,NA,NA,NA,NA,"heronensis_morph1",NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","N_Solitary_Island","Anemone_Bay","outer",-29.923526,153.38793,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"brown",NA,NA
"111","AU18","AU18_0111",NA,"NS111",NA,"Sampayo","unpublished",2018,2018,2018-09-11,2022-11-01,"Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","N_Solitary_Island","Anemone_Bay","outer",-29.923526,153.38793,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","AU18","AU18_0112",NA,"NS112",NA,"Sampayo","unpublished",2018,2018,2018-09-11,2022-11-01,"Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","N_Solitary_Island","Anemone_Bay","outer",-29.923526,153.38793,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
